id,station,date,prcp,tobs
750,USC00519397,3/19/12,0,73
751,USC00519397,3/20/12,0,69
752,USC00519397,3/21/12,0,73
753,USC00519397,3/22/12,0.03,74
754,USC00519397,3/23/12,0.01,72
755,USC00519397,3/24/12,0,74
756,USC00519397,3/25/12,0,74
757,USC00519397,3/26/12,0.11,72
758,USC00519397,3/27/12,0.03,70
759,USC00519397,3/28/12,0.02,71
760,USC00519397,3/29/12,0,72
761,USC00519397,3/30/12,0,73
762,USC00519397,3/31/12,0,74
763,USC00519397,4/1/12,0,73
764,USC00519397,4/2/12,0,74
765,USC00519397,4/3/12,0,75
766,USC00519397,4/4/12,0,74
767,USC00519397,4/5/12,0.19,74
768,USC00519397,4/6/12,0,74
769,USC00519397,4/7/12,0.03,74
770,USC00519397,4/8/12,0,74
771,USC00519397,4/9/12,0.07,72
772,USC00519397,4/10/12,0.05,69
773,USC00519397,4/11/12,0.06,71
774,USC00519397,4/12/12,0,70
775,USC00519397,4/13/12,0.03,71
776,USC00519397,4/14/12,0,70
777,USC00519397,4/15/12,0.01,75
778,USC00519397,4/16/12,0.01,75
779,USC00519397,4/17/12,0,75
780,USC00519397,4/18/12,0,75
781,USC00519397,4/19/12,0,75
782,USC00519397,4/20/12,0,75
783,USC00519397,4/21/12,0.01,74
784,USC00519397,4/22/12,0.04,69
785,USC00519397,4/23/12,0.03,73
786,USC00519397,4/24/12,0,73
787,USC00519397,4/25/12,0,75
788,USC00519397,4/26/12,0,74
789,USC00519397,4/27/12,0,75
790,USC00519397,4/28/12,0,76
791,USC00519397,4/29/12,0,75
792,USC00519397,4/30/12,0,75
793,USC00519397,5/1/12,0,75
794,USC00519397,5/2/12,0,75
795,USC00519397,5/3/12,0,75
796,USC00519397,5/4/12,0,75
797,USC00519397,5/5/12,0.04,74
798,USC00519397,5/6/12,0,75
799,USC00519397,5/7/12,0,74
800,USC00519397,5/8/12,0,75
801,USC00519397,5/9/12,0,74
802,USC00519397,5/10/12,0,74
803,USC00519397,5/11/12,0,75
804,USC00519397,5/12/12,0,75
805,USC00519397,5/13/12,0,72
806,USC00519397,5/14/12,0,74
807,USC00519397,5/15/12,0,74
808,USC00519397,5/16/12,0,75
809,USC00519397,5/17/12,0,76
810,USC00519397,5/18/12,0,77
811,USC00519397,5/19/12,0,77
812,USC00519397,5/20/12,0,77
813,USC00519397,5/21/12,0,76
814,USC00519397,5/22/12,0,77
815,USC00519397,5/23/12,0,76
816,USC00519397,5/24/12,0,78
817,USC00519397,5/25/12,0,77
818,USC00519397,5/26/12,0,76
819,USC00519397,5/27/12,0,76
820,USC00519397,5/28/12,0,77
821,USC00519397,5/29/12,0,76
822,USC00519397,5/30/12,0,76
823,USC00519397,5/31/12,0.01,73
824,USC00519397,6/1/12,0.02,76
825,USC00519397,6/2/12,0.02,76
826,USC00519397,6/3/12,0,75
827,USC00519397,6/4/12,0,77
828,USC00519397,6/5/12,0,77
829,USC00519397,6/6/12,0,76
830,USC00519397,6/7/12,0,78
831,USC00519397,6/8/12,,77
832,USC00519397,6/9/12,,76
833,USC00519397,6/10/12,0,77
834,USC00519397,6/11/12,0,76
835,USC00519397,6/12/12,0,76
836,USC00519397,6/13/12,0,77
837,USC00519397,6/14/12,0,77
838,USC00519397,6/15/12,0,78
839,USC00519397,6/16/12,0,77
840,USC00519397,6/17/12,0,77
841,USC00519397,6/18/12,0,77
842,USC00519397,6/19/12,0,76
843,USC00519397,6/20/12,0,75
844,USC00519397,6/21/12,0,76
845,USC00519397,6/22/12,0,76
846,USC00519397,6/23/12,0,77
847,USC00519397,6/24/12,0,76
848,USC00519397,6/25/12,0.03,73
849,USC00519397,6/26/12,0.15,73
850,USC00519397,6/27/12,0.01,75
851,USC00519397,6/28/12,0,77
852,USC00519397,6/29/12,0.05,76
853,USC00519397,6/30/12,0,77
854,USC00519397,7/1/12,0,76
855,USC00519397,7/2/12,0,77
856,USC00519397,7/3/12,0.04,74
857,USC00519397,7/4/12,0.01,77
858,USC00519397,7/5/12,0.03,77
859,USC00519397,7/6/12,0,78
860,USC00519397,7/7/12,0.04,76
861,USC00519397,7/8/12,0,77
862,USC00519397,7/9/12,,77
863,USC00519397,7/10/12,0,76
864,USC00519397,7/11/12,0,76
865,USC00519397,7/12/12,0,76
866,USC00519397,7/13/12,0,77
867,USC00519397,7/14/12,0,78
868,USC00519397,7/15/12,0,77
869,USC00519397,7/16/12,0.01,78
870,USC00519397,7/17/12,0,78
871,USC00519397,7/18/12,0,78
872,USC00519397,7/19/12,0,75
873,USC00519397,7/20/12,0,77
874,USC00519397,7/21/12,0,76
875,USC00519397,7/22/12,0,76
876,USC00519397,7/23/12,0,79
877,USC00519397,7/24/12,0,77
878,USC00519397,7/25/12,0,77
879,USC00519397,7/26/12,0.02,77
880,USC00519397,7/27/12,0,77
881,USC00519397,7/28/12,0,77
882,USC00519397,7/29/12,0.01,73
883,USC00519397,7/30/12,0.01,78
884,USC00519397,7/31/12,0,78
885,USC00519397,8/1/12,0,79
886,USC00519397,8/2/12,0,78
887,USC00519397,8/3/12,0,78
888,USC00519397,8/4/12,0,78
889,USC00519397,8/5/12,0,78
890,USC00519397,8/6/12,0,77
891,USC00519397,8/7/12,0,77
892,USC00519397,8/8/12,0.02,78
893,USC00519397,8/9/12,0,78
894,USC00519397,8/10/12,0,76
895,USC00519397,8/11/12,0,75
896,USC00519397,8/12/12,0,78
897,USC00519397,8/13/12,0,78
898,USC00519397,8/14/12,0,77
899,USC00519397,8/15/12,0.01,79
900,USC00519397,8/16/12,0,78
901,USC00519397,8/17/12,0,78
902,USC00519397,8/18/12,,77
903,USC00519397,8/19/12,,76
904,USC00519397,8/20/12,0,79
905,USC00519397,8/21/12,0,77
906,USC00519397,8/22/12,0.03,77
907,USC00519397,8/23/12,0,78
908,USC00519397,8/24/12,0,78
909,USC00519397,8/25/12,0,78
910,USC00519397,8/26/12,0,78
911,USC00519397,8/27/12,0.02,73
912,USC00519397,8/28/12,1,75
913,USC00519397,8/29/12,0.02,78
914,USC00519397,8/30/12,0.04,78
915,USC00519397,8/31/12,0,78
916,USC00519397,9/1/12,0.01,77
917,USC00519397,9/2/12,0.04,76
918,USC00519397,9/3/12,0.06,77
919,USC00519397,9/4/12,0,77
920,USC00519397,9/5/12,0.01,75
921,USC00519397,9/6/12,0.04,77
922,USC00519397,9/7/12,0,75
923,USC00519397,9/8/12,0.06,78
924,USC00519397,9/9/12,0,76
925,USC00519397,9/10/12,0,77
926,USC00519397,9/11/12,0,77
927,USC00519397,9/12/12,0.02,76
928,USC00519397,9/13/12,0.05,76
929,USC00519397,9/14/12,0.04,78
930,USC00519397,9/15/12,0,78
931,USC00519397,9/16/12,0,77
932,USC00519397,9/17/12,0,78
933,USC00519397,9/18/12,0.06,71
934,USC00519397,9/19/12,0,74
935,USC00519397,9/20/12,0.07,76
936,USC00519397,9/21/12,0.08,77
937,USC00519397,9/22/12,0,77
938,USC00519397,9/23/12,0.04,76
939,USC00519397,9/24/12,0,77
940,USC00519397,9/25/12,0,76
941,USC00519397,9/26/12,0.01,76
942,USC00519397,9/27/12,0.02,78
943,USC00519397,9/28/12,0,78
944,USC00519397,9/29/12,0,77
945,USC00519397,9/30/12,0.02,75
946,USC00519397,10/1/12,0,78
947,USC00519397,10/2/12,0,74
948,USC00519397,10/3/12,0,75
949,USC00519397,10/4/12,0,77
950,USC00519397,10/5/12,0,73
951,USC00519397,10/6/12,0.03,73
952,USC00519397,10/7/12,0,76
953,USC00519397,10/8/12,0,78
954,USC00519397,10/9/12,0,75
955,USC00519397,10/10/12,0,75
956,USC00519397,10/11/12,0,80
957,USC00519397,10/12/12,0,78
958,USC00519397,10/13/12,0,79
959,USC00519397,10/14/12,0,78
960,USC00519397,10/15/12,0.02,78
961,USC00519397,10/16/12,0,77
962,USC00519397,10/17/12,0,72
963,USC00519397,10/18/12,0,75
964,USC00519397,10/19/12,0,77
965,USC00519397,10/20/12,0,78
966,USC00519397,10/21/12,0,77
967,USC00519397,10/22/12,0,76
968,USC00519397,10/23/12,0,78
969,USC00519397,10/24/12,0,78
970,USC00519397,10/25/12,0,76
971,USC00519397,10/26/12,0,76
972,USC00519397,10/27/12,0,74
973,USC00519397,10/28/12,0.02,77
974,USC00519397,10/29/12,0.04,77
975,USC00519397,10/30/12,0,76
976,USC00519397,10/31/12,0.02,78
977,USC00519397,11/1/12,0,71
978,USC00519397,11/2/12,0,70
979,USC00519397,11/3/12,0,74
980,USC00519397,11/4/12,0,71
981,USC00519397,11/5/12,0,69
982,USC00519397,11/6/12,0,76
983,USC00519397,11/7/12,0,77
984,USC00519397,11/8/12,0,77
985,USC00519397,11/9/12,0.03,76
986,USC00519397,11/10/12,0,75
987,USC00519397,11/11/12,0,76
988,USC00519397,11/12/12,0,77
989,USC00519397,11/13/12,0.06,77
990,USC00519397,11/14/12,0,77
991,USC00519397,11/15/12,0.08,75
992,USC00519397,11/16/12,0.03,73
993,USC00519397,11/17/12,0.01,74
994,USC00519397,11/18/12,0.03,76
995,USC00519397,11/19/12,0,75
996,USC00519397,11/20/12,0,75
997,USC00519397,11/21/12,0,71
998,USC00519397,11/22/12,0,69
999,USC00519397,11/23/12,0,71
1000,USC00519397,11/24/12,0.02,69
1001,USC00519397,11/25/12,0,74
1002,USC00519397,11/26/12,0.06,72
1003,USC00519397,11/27/12,0,74
1004,USC00519397,11/28/12,0,65
1005,USC00519397,11/29/12,0,67
1006,USC00519397,11/30/12,0,65
1007,USC00519397,12/1/12,0,65
1008,USC00519397,12/2/12,0,71
1009,USC00519397,12/3/12,0,76
1010,USC00519397,12/4/12,0.2,70
1011,USC00519397,12/5/12,0.01,76
1012,USC00519397,12/6/12,,69
1013,USC00519397,12/7/12,,69
1014,USC00519397,12/8/12,0,69
1015,USC00519397,12/9/12,0,74
1016,USC00519397,12/10/12,0,76
1017,USC00519397,12/11/12,0,74
1018,USC00519397,12/12/12,0,73
1019,USC00519397,12/13/12,0.14,73
1020,USC00519397,12/14/12,0.09,74
1021,USC00519397,12/15/12,0.01,73
1022,USC00519397,12/16/12,0.02,73
1023,USC00519397,12/17/12,0.02,73
1024,USC00519397,12/18/12,0.12,74
1025,USC00519397,12/19/12,0,74
1026,USC00519397,12/20/12,0.1,71
1027,USC00519397,12/21/12,0,73
1028,USC00519397,12/22/12,0,72
1029,USC00519397,12/23/12,0,64
1030,USC00519397,12/24/12,0,66
1031,USC00519397,12/26/12,0.03,73
1032,USC00519397,12/27/12,0,72
1033,USC00519397,12/28/12,0,65
1034,USC00519397,12/29/12,0,64
1035,USC00519397,12/30/12,0,69
1036,USC00519397,12/31/12,0.04,68
1037,USC00519397,1/1/13,0.02,71
1038,USC00519397,1/2/13,0.13,71
1039,USC00519397,1/3/13,0.23,69
1040,USC00519397,1/4/13,0.04,72
1041,USC00519397,1/5/13,0.03,72
1042,USC00519397,1/6/13,0.04,73
1043,USC00519397,1/7/13,0.04,72
1044,USC00519397,1/8/13,0,72
1045,USC00519397,1/9/13,0.09,71
1046,USC00519397,1/10/13,,72
1047,USC00519397,1/11/13,,72
1048,USC00519397,1/12/13,0,70
1049,USC00519397,1/13/13,0,68
1050,USC00519397,1/14/13,0,74
1051,USC00519397,1/15/13,0.4,63
1052,USC00519397,1/16/13,0,58
1053,USC00519397,1/17/13,0,62
1054,USC00519397,1/18/13,0,60
1055,USC00519397,1/19/13,0,60
1056,USC00519397,1/20/13,0,67
1057,USC00519397,1/21/13,0,71
1058,USC00519397,1/22/13,0,70
1059,USC00519397,1/23/13,0,71
1060,USC00519397,1/24/13,0.14,68
1061,USC00519397,1/25/13,0.43,64
1062,USC00519397,1/26/13,0,65
1063,USC00519397,1/27/13,0,73
1064,USC00519397,1/28/13,1.13,66
1065,USC00519397,1/29/13,0.04,68
1066,USC00519397,1/30/13,0,64
1067,USC00519397,1/31/13,0,71
1068,USC00519397,2/1/13,0,71
1069,USC00519397,2/2/13,0,72
1070,USC00519397,2/3/13,0,67
1071,USC00519397,2/4/13,0,71
1072,USC00519397,2/5/13,0,71
1073,USC00519397,2/6/13,0.04,70
1074,USC00519397,2/7/13,0.04,71
1075,USC00519397,2/8/13,0,72
1076,USC00519397,2/9/13,0.01,67
1077,USC00519397,2/10/13,0,72
1078,USC00519397,2/11/13,0,70
1079,USC00519397,2/12/13,0,70
1080,USC00519397,2/13/13,0,69
1081,USC00519397,2/14/13,0,69
1082,USC00519397,2/15/13,0,71
1083,USC00519397,2/16/13,0,71
1084,USC00519397,2/17/13,0,71
1085,USC00519397,2/18/13,0,71
1086,USC00519397,2/19/13,0.09,71
1087,USC00519397,2/20/13,0.09,71
1088,USC00519397,2/21/13,0.07,71
1089,USC00519397,2/22/13,0.31,72
1090,USC00519397,2/23/13,0.15,71
1091,USC00519397,2/24/13,0.04,71
1092,USC00519397,2/25/13,0,71
1093,USC00519397,2/26/13,0.01,71
1094,USC00519397,2/27/13,0.03,71
1095,USC00519397,2/28/13,0,72
1096,USC00519397,3/1/13,0,71
1097,USC00519397,3/2/13,0,72
1098,USC00519397,3/3/13,0,72
1099,USC00519397,3/4/13,0,70
1100,USC00519397,3/5/13,0,71
1101,USC00519397,3/6/13,0,71
1102,USC00519397,3/7/13,0,65
1103,USC00519397,3/8/13,0,64
1104,USC00519397,3/9/13,0.02,73
1105,USC00519397,3/10/13,1.29,68
1106,USC00519397,3/11/13,0.8,63
1107,USC00519397,3/12/13,0.01,66
1108,USC00519397,3/13/13,0,63
1109,USC00519397,3/14/13,0,66
1110,USC00519397,3/15/13,0,64
1111,USC00519397,3/16/13,0,69
1112,USC00519397,3/17/13,0,62
1113,USC00519397,3/18/13,0,64
1114,USC00519397,3/19/13,0,66
1115,USC00519397,3/20/13,0,69
1116,USC00519397,3/21/13,0,71
1117,USC00519397,3/22/13,0,74
1118,USC00519397,3/23/13,0.02,72
1119,USC00519397,3/24/13,0,71
1120,USC00519397,3/25/13,0.32,68
1121,USC00519397,3/26/13,0,69
1122,USC00519397,3/27/13,0,71
1123,USC00519397,3/28/13,0.3,72
1124,USC00519397,3/29/13,0.06,70
1125,USC00519397,3/30/13,0.01,70
1126,USC00519397,3/31/13,0.25,64
1127,USC00519397,4/1/13,0,63
1128,USC00519397,4/2/13,0,61
1129,USC00519397,4/3/13,0,67
1130,USC00519397,4/4/13,0,68
1131,USC00519397,4/5/13,0,73
1132,USC00519397,4/6/13,0.03,74
1133,USC00519397,4/7/13,0,71
1134,USC00519397,4/8/13,0,74
1135,USC00519397,4/9/13,0,74
1136,USC00519397,4/10/13,0,74
1137,USC00519397,4/11/13,0.01,77
1138,USC00519397,4/12/13,0,75
1139,USC00519397,4/13/13,0,75
1140,USC00519397,4/14/13,0,76
1141,USC00519397,4/15/13,0.8,72
1142,USC00519397,4/16/13,0.08,70
1143,USC00519397,4/17/13,0,77
1144,USC00519397,4/18/13,0,75
1145,USC00519397,4/19/13,0.01,75
1146,USC00519397,4/20/13,0,74
1147,USC00519397,4/21/13,0,73
1148,USC00519397,4/22/13,0.05,73
1149,USC00519397,4/23/13,0.01,76
1150,USC00519397,4/24/13,0.55,70
1151,USC00519397,4/25/13,0.01,76
1152,USC00519397,4/26/13,0,76
1153,USC00519397,4/27/13,0,74
1154,USC00519397,4/28/13,0,72
1155,USC00519397,4/29/13,0,76
1156,USC00519397,4/30/13,0,74
1157,USC00519397,5/1/13,0,78
1158,USC00519397,5/2/13,0,75
1159,USC00519397,5/3/13,0,84
1160,USC00519397,5/4/13,0.14,69
1161,USC00519397,5/5/13,0.12,69
1162,USC00519397,5/6/13,0.09,75
1163,USC00519397,5/7/13,0,72
1164,USC00519397,5/8/13,0,73
1165,USC00519397,5/9/13,0,77
1166,USC00519397,5/10/13,0,77
1167,USC00519397,5/11/13,0,76
1168,USC00519397,5/12/13,0,75
1169,USC00519397,5/13/13,0,77
1170,USC00519397,5/14/13,0,78
1171,USC00519397,5/15/13,0,77
1172,USC00519397,5/16/13,0,77
1173,USC00519397,5/17/13,0,77
1174,USC00519397,5/18/13,0.02,78
1175,USC00519397,5/19/13,0.04,73
1176,USC00519397,5/20/13,0.03,74
1177,USC00519397,5/21/13,0,71
1178,USC00519397,5/22/13,0,78
1179,USC00519397,5/23/13,0,79
1180,USC00519397,5/24/13,0,79
1181,USC00519397,5/25/13,0,77
1182,USC00519397,5/26/13,0,77
1183,USC00519397,5/27/13,0,78
1184,USC00519397,5/28/13,0.04,77
1185,USC00519397,5/29/13,0,78
1186,USC00519397,5/30/13,0.03,77
1187,USC00519397,5/31/13,0,79
1188,USC00519397,6/1/13,0.01,79
1189,USC00519397,6/2/13,0,78
1190,USC00519397,6/3/13,0,79
1191,USC00519397,6/4/13,0,78
1192,USC00519397,6/5/13,0,78
1193,USC00519397,6/6/13,0,79
1194,USC00519397,6/7/13,0,77
1195,USC00519397,6/8/13,0,77
1196,USC00519397,6/9/13,0,77
1197,USC00519397,6/10/13,0,77
1198,USC00519397,6/11/13,0,77
1199,USC00519397,6/12/13,0,78
1200,USC00519397,6/13/13,0,77
1201,USC00519397,6/14/13,0.37,76
1202,USC00519397,6/15/13,0,78
1203,USC00519397,6/16/13,0,78
1204,USC00519397,6/17/13,0,77
1205,USC00519397,6/18/13,0.01,78
1206,USC00519397,6/19/13,0,78
1207,USC00519397,6/20/13,0.04,73
1208,USC00519397,6/21/13,0.12,76
1209,USC00519397,6/22/13,0.04,77
1210,USC00519397,6/23/13,0.02,75
1211,USC00519397,6/24/13,0.35,76
1212,USC00519397,6/25/13,0.03,74
1213,USC00519397,6/26/13,0.01,75
1214,USC00519397,6/27/13,0,77
1215,USC00519397,6/28/13,0,76
1216,USC00519397,6/29/13,0.03,77
1217,USC00519397,6/30/13,0.01,78
1218,USC00519397,7/1/13,0,78
1219,USC00519397,7/2/13,0,77
1220,USC00519397,7/3/13,0.03,77
1221,USC00519397,7/4/13,0,78
1222,USC00519397,7/5/13,0,73
1223,USC00519397,7/6/13,0,76
1224,USC00519397,7/7/13,0,75
1225,USC00519397,7/8/13,0,79
1226,USC00519397,7/9/13,0,80
1227,USC00519397,7/10/13,0,79
1228,USC00519397,7/11/13,0.03,77
1229,USC00519397,7/12/13,0.01,79
1230,USC00519397,7/13/13,0,78
1231,USC00519397,7/14/13,0,78
1232,USC00519397,7/15/13,0,78
1233,USC00519397,7/16/13,0,78
1234,USC00519397,7/17/13,0,78
1235,USC00519397,7/18/13,0,78
1236,USC00519397,7/19/13,0,78
1237,USC00519397,7/20/13,0,78
1238,USC00519397,7/21/13,0.07,78
1239,USC00519397,7/22/13,0,79
1240,USC00519397,7/23/13,0,77
1241,USC00519397,7/24/13,,79
1242,USC00519397,7/25/13,0,78
1243,USC00519397,7/26/13,0,78
1244,USC00519397,7/27/13,0,78
1245,USC00519397,7/28/13,0.02,76
1246,USC00519397,7/29/13,0.06,78
1247,USC00519397,7/30/13,0.74,79
1248,USC00519397,7/31/13,0.01,79
1249,USC00519397,8/1/13,0.02,79
1250,USC00519397,8/2/13,0,78
1251,USC00519397,8/3/13,0,78
1252,USC00519397,8/4/13,0,77
1253,USC00519397,8/5/13,0,79
1254,USC00519397,8/6/13,0,79
1255,USC00519397,8/7/13,0,79
1256,USC00519397,8/8/13,0,79
1257,USC00519397,8/9/13,0,78
1258,USC00519397,8/10/13,0.03,76
1259,USC00519397,8/11/13,0.05,79
1260,USC00519397,8/12/13,0,79
1261,USC00519397,8/13/13,0,79
1262,USC00519397,8/14/13,0.02,78
1263,USC00519397,8/15/13,0,78
1264,USC00519397,8/16/13,0.01,76
1265,USC00519397,8/17/13,0,78
1266,USC00519397,8/18/13,0,78
1267,USC00519397,8/19/13,0,77
1268,USC00519397,8/20/13,0,74
1269,USC00519397,8/21/13,0.25,77
1270,USC00519397,8/22/13,0,79
1271,USC00519397,8/23/13,0,77
1272,USC00519397,8/24/13,0,79
1273,USC00519397,8/25/13,0,80
1274,USC00519397,8/26/13,0,80
1275,USC00519397,8/27/13,0,79
1276,USC00519397,8/28/13,0,76
1277,USC00519397,8/29/13,0,79
1278,USC00519397,8/30/13,0,78
1279,USC00519397,8/31/13,0,79
1280,USC00519397,9/1/13,0.02,78
1281,USC00519397,9/2/13,0,79
1282,USC00519397,9/3/13,0,79
1283,USC00519397,9/4/13,0,77
1284,USC00519397,9/5/13,0,74
1285,USC00519397,9/6/13,0,74
1286,USC00519397,9/7/13,0.14,75
1287,USC00519397,9/8/13,0.01,80
1288,USC00519397,9/9/13,0,79
1289,USC00519397,9/10/13,0,78
1290,USC00519397,9/11/13,0,79
1291,USC00519397,9/12/13,0.03,78
1292,USC00519397,9/13/13,0.02,78
1293,USC00519397,9/14/13,0.14,83
1294,USC00519397,9/15/13,0.01,79
1295,USC00519397,9/16/13,0,70
1296,USC00519397,9/17/13,0.02,76
1297,USC00519397,9/18/13,0.14,78
1298,USC00519397,9/19/13,0.02,78
1299,USC00519397,9/20/13,0,80
1300,USC00519397,9/21/13,0.02,77
1301,USC00519397,9/22/13,0.02,79
1302,USC00519397,9/23/13,0.01,77
1303,USC00519397,9/24/13,0.01,78
1304,USC00519397,9/25/13,0.25,79
1305,USC00519397,9/26/13,0.07,78
1306,USC00519397,9/27/13,0,79
1307,USC00519397,9/28/13,0,79
1308,USC00519397,9/29/13,0.08,78
1309,USC00519397,9/30/13,0.02,79
1310,USC00519397,10/1/13,0,79
1311,USC00519397,10/2/13,0,80
1312,USC00519397,10/3/13,0,81
1313,USC00519397,10/4/13,0,80
1314,USC00519397,10/5/13,0,74
1315,USC00519397,10/6/13,0,78
1316,USC00519397,10/7/13,0,80
1317,USC00519397,10/8/13,0,79
1318,USC00519397,10/9/13,0,79
1319,USC00519397,10/10/13,0,78
1320,USC00519397,10/11/13,0,78
1321,USC00519397,10/12/13,0,77
1322,USC00519397,10/13/13,0,76
1323,USC00519397,10/14/13,0.18,73
1324,USC00519397,10/15/13,0.02,74
1325,USC00519397,10/16/13,0,75
1326,USC00519397,10/17/13,0,74
1327,USC00519397,10/18/13,0,75
1328,USC00519397,10/19/13,0,71
1329,USC00519397,10/20/13,0,73
1330,USC00519397,10/21/13,0,72
1331,USC00519397,10/22/13,0,73
1332,USC00519397,10/23/13,0,74
1333,USC00519397,10/24/13,0,74
1334,USC00519397,10/25/13,0,80
1335,USC00519397,10/26/13,0,76
1336,USC00519397,10/27/13,0,76
1337,USC00519397,10/28/13,0.01,74
1338,USC00519397,10/29/13,0,77
1339,USC00519397,10/30/13,0,78
1340,USC00519397,10/31/13,0,78
1341,USC00519397,11/1/13,0,79
1342,USC00519397,11/2/13,0.02,78
1343,USC00519397,11/3/13,0,77
1344,USC00519397,11/4/13,0.01,74
1345,USC00519397,11/5/13,0,77
1346,USC00519397,11/6/13,0,73
1347,USC00519397,11/7/13,0.02,74
1348,USC00519397,11/8/13,0,74
1349,USC00519397,11/9/13,0.01,76
1350,USC00519397,11/10/13,1.98,72
1351,USC00519397,11/11/13,0.2,74
1352,USC00519397,11/12/13,0,68
1353,USC00519397,11/13/13,0,67
1354,USC00519397,11/14/13,0,76
1355,USC00519397,11/15/13,0.89,75
1356,USC00519397,11/16/13,0,77
1357,USC00519397,11/17/13,0,71
1358,USC00519397,11/18/13,0,74
1359,USC00519397,11/19/13,0,70
1360,USC00519397,11/20/13,0,72
1361,USC00519397,11/21/13,0,72
1362,USC00519397,11/22/13,0,69
1363,USC00519397,11/23/13,0,69
1364,USC00519397,11/24/13,0,66
1365,USC00519397,11/25/13,0,75
1366,USC00519397,11/26/13,0,76
1367,USC00519397,11/27/13,0,73
1368,USC00519397,11/28/13,0,74
1369,USC00519397,11/29/13,0,74
1370,USC00519397,11/30/13,0.18,77
1371,USC00519397,12/1/13,0,77
1372,USC00519397,12/2/13,2.01,71
1373,USC00519397,12/3/13,0.01,71
1374,USC00519397,12/4/13,0,69
1375,USC00519397,12/5/13,0,68
1376,USC00519397,12/6/13,0,68
1377,USC00519397,12/7/13,0,69
1378,USC00519397,12/8/13,0,70
1379,USC00519397,12/9/13,0,72
1380,USC00519397,12/10/13,0.03,76
1381,USC00519397,12/11/13,0,75
1382,USC00519397,12/12/13,0,69
1383,USC00519397,12/13/13,0.02,71
1384,USC00519397,12/14/13,0,71
1385,USC00519397,12/15/13,0,71
1386,USC00519397,12/16/13,1.1,68
1387,USC00519397,12/17/13,0.02,65
1388,USC00519397,12/18/13,0,70
1389,USC00519397,12/19/13,0.16,69
1390,USC00519397,12/20/13,0.09,69
1391,USC00519397,12/21/13,0.02,71
1392,USC00519397,12/22/13,0,67
1393,USC00519397,12/23/13,0,73
1394,USC00519397,12/24/13,0.05,74
1395,USC00519397,12/25/13,0.02,73
1396,USC00519397,12/26/13,0,67
1397,USC00519397,12/27/13,0,74
1398,USC00519397,12/28/13,0,75
1399,USC00519397,12/29/13,0,75
1400,USC00519397,12/30/13,0,74
1401,USC00519397,12/31/13,0,67
1402,USC00519397,1/1/14,0,66
1403,USC00519397,1/2/14,0,75
1404,USC00519397,1/3/14,0.76,65
1405,USC00519397,1/4/14,0,69
1406,USC00519397,1/5/14,0,68
1407,USC00519397,1/6/14,0,71
1408,USC00519397,1/7/14,0,70
1409,USC00519397,1/8/14,0,71
1410,USC00519397,1/9/14,0.03,65
1411,USC00519397,1/10/14,,72
1412,USC00519397,1/11/14,,70
1413,USC00519397,1/12/14,0.35,69
1414,USC00519397,1/13/14,0,69
1415,USC00519397,1/14/14,0.43,70
1416,USC00519397,1/15/14,0.01,66
1417,USC00519397,1/16/14,0.25,69
1418,USC00519397,1/17/14,0,67
1419,USC00519397,1/18/14,0,66
1420,USC00519397,1/19/14,0,66
1421,USC00519397,1/20/14,0,64
1422,USC00519397,1/21/14,0,72
1423,USC00519397,1/22/14,0.35,69
1424,USC00519397,1/23/14,0,58
1425,USC00519397,1/24/14,0,59
1426,USC00519397,1/25/14,0,72
1427,USC00519397,1/26/14,0,74
1428,USC00519397,1/27/14,0.14,68
1429,USC00519397,1/28/14,0.02,70
1430,USC00519397,1/29/14,0.27,70
1431,USC00519397,1/30/14,0.04,65
1432,USC00519397,1/31/14,0,68
1433,USC00519397,2/1/14,0.22,74
1434,USC00519397,2/2/14,0.38,67
1435,USC00519397,2/3/14,0,69
1436,USC00519397,2/4/14,0.5,68
1437,USC00519397,2/5/14,0.23,73
1438,USC00519397,2/6/14,0.08,72
1439,USC00519397,2/7/14,0.03,77
1440,USC00519397,2/8/14,0,70
1441,USC00519397,2/9/14,0,71
1442,USC00519397,2/10/14,0,71
1443,USC00519397,2/11/14,0,69
1444,USC00519397,2/12/14,0,71
1445,USC00519397,2/13/14,0,67
1446,USC00519397,2/14/14,0,74
1447,USC00519397,2/15/14,0.01,73
